component,singular_value,trajectory_energy_fraction,cumulative_trajectory_energy_fraction,dominant_period_days,dominant_spectral_power,provisional_period_label
1,1348.3044368885728,0.1222919884335692,0.1222919884335692,365.2,0.12094138494136791,annual
2,1342.3715947640121,0.12121813185738593,0.24351012029095515,365.2,0.11997700293446567,annual
3,528.0773476241369,0.018759322778669242,0.2622694430696244,5478.0,1.3784342958968198e-05,trend_or_low_frequency
4,229.9484505753222,0.0035569933594476744,0.2658264364290721,121.73333333333333,0.0034291828222005613,seasonal_subannual
5,229.7106880526768,0.0035496414291985587,0.26937607785827067,121.73333333333333,0.0033943195311678578,seasonal_subannual
6,214.1590482921517,0.0030852824988414386,0.2724613603571121,71.14285714285714,0.0022262070534851816,seasonal_subannual
7,213.2884718606861,0.003060249562975602,0.27552160992008773,71.14285714285714,0.0022110694204798814,seasonal_subannual
8,165.16087583595967,0.0018350015427565814,0.2773566114628443,11.341614906832298,0.0015718600598958138,subseasonal
9,165.15733263255342,0.001834922810866328,0.27919153427371063,11.341614906832298,0.0015721391563789198,subseasonal
10,163.05375227342975,0.0017884782959676562,0.2809800125696783,17.445859872611464,0.0004802852159373219,subseasonal
11,163.03771267736803,0.0017881264480881854,0.2827681390177665,17.445859872611464,0.0009140553002287233,subseasonal
12,162.77097011502534,0.0017822802025426877,0.28455041922030916,248.99999999999997,0.00042333316056480827,semiannual
13,161.8919879146561,0.001763083134640439,0.2863135023549496,8.936378466557912,0.0013294478916959659,subseasonal
14,161.8426747531761,0.0017620092092070728,0.28807551156415667,8.936378466557912,0.0013444228426727873,subseasonal
15,160.98542420858587,0.0017433925744810505,0.2898189041386377,248.99999999999997,0.0009333810771660996,semiannual
16,150.91096181925118,0.001532017242996188,0.2913509213816339,9.52695652173913,0.0009965183837307827,subseasonal
17,150.81089459090714,0.0015299861924988024,0.29288090757413265,9.52695652173913,0.001047160453782133,subseasonal
18,150.41099480664224,0.0015218829324330733,0.2944027905065657,16.017543859649123,0.000935794586781099,subseasonal
19,150.37500670562392,0.0015211547526275356,0.29592394525919324,16.017543859649123,0.0007402746654619697,subseasonal
20,148.1035935718566,0.0014755477625291258,0.29739949302172236,7.284574468085106,0.0009298582439589662,subseasonal
21,147.99373204509956,0.0014733594860405197,0.29887285250776285,7.284574468085106,0.0009030692116811365,subseasonal
22,145.6689759068539,0.0014274345794587878,0.3003002870872216,4.730569948186528,0.001312850488801564,high_frequency
23,145.6118183855411,0.0014263146070688073,0.30172660169429044,4.730569948186528,0.0013107945896512051,high_frequency
24,142.53138649808247,0.001366605294396164,0.3030932069886866,9.08457711442786,0.0009125345032024463,subseasonal
25,142.4247537719497,0.0013645612486496849,0.3044577682373363,9.08457711442786,0.000883514127019593,subseasonal
26,139.77348206602295,0.0013142308221323806,0.30577199905946867,3.018181818181818,0.0008392931083391177,high_frequency
27,139.39573947068504,0.00130713691376014,0.30707913597322883,3.018181818181818,0.0008790523191465673,high_frequency
28,138.88998156853472,0.0012976689697855777,0.3083768049430144,56.47422680412371,0.0002872581910722535,seasonal_subannual
