component,singular_value,trajectory_energy_fraction,cumulative_trajectory_energy_fraction,dominant_period_days,dominant_spectral_power,provisional_period_label
1,56290.43385620955,0.8824285885858185,0.8824285885858185,5478.0,1.9135799867560825,trend_or_low_frequency
2,8747.050750737746,0.021307557567173226,0.9037361461529917,365.2,5.07015908728715,annual
3,8721.15124318561,0.021181563501695443,0.9249177096546871,365.2,4.994223308364919,annual
4,4248.70899459451,0.005027179009976051,0.9299448886646632,2739.0,1.0449056636990666,trend_or_low_frequency
5,4090.8201143363226,0.004660485307557082,0.9346053739722202,1826.0,1.0295834716603993,trend_or_low_frequency
6,3083.375976517097,0.0026476669026701217,0.9372530408748904,1369.5,0.2266343082984728,trend_or_low_frequency
7,2869.420314495512,0.0022929718077291665,0.9395460126826195,182.6,0.5360041336356551,semiannual
8,2816.218601545523,0.0022087324070406626,0.9417547450896602,182.6,0.3253923319524484,semiannual
9,1726.014430296564,0.000829658223834989,0.9425844033134951,1095.6,0.07039972924237313,trend_or_low_frequency
10,1603.5723606150586,0.0007161228015092239,0.9433005261150044,304.3333333333333,0.10727483782482097,annual
11,1601.735243142635,0.0007144829028179852,0.9440150090178223,304.3333333333333,0.12410247930929058,annual
12,1477.6484660339354,0.0006080686768223627,0.9446230776946447,6.996168582375479,0.10488911544140735,high_frequency
13,1476.627197079178,0.0006072284403584744,0.9452303061350031,6.996168582375479,0.10475280667814126,high_frequency
14,1329.8250222076642,0.0004924922250535049,0.9457227983600567,547.8,0.01847214776400592,interannual
15,1221.751555626545,0.00041569631931178677,0.9461384946793685,497.99999999999994,0.03031108329188769,interannual
16,1155.779401289812,0.00037201485138286936,0.9465105095307513,497.99999999999994,0.025184337705762495,interannual
17,1101.668522610916,0.0003379965437178783,0.9468485060744692,228.25,0.009029227162963878,semiannual
18,1033.6622106396364,0.0002975552768402806,0.9471460613513095,497.99999999999994,0.0067405771157976165,interannual
19,938.3842726156367,0.0002452289951267103,0.9473912903464362,913.0,0.008791569427613248,interannual
20,856.8209309907555,0.00020445159932740544,0.9475957419457636,40.577777777777776,0.015236697166391483,seasonal_subannual
21,853.8892107465443,0.00020305487938586847,0.9477987968251494,40.577777777777776,0.046719007002299716,seasonal_subannual
22,848.5927060969835,0.00020054367394667244,0.9479993404990961,40.577777777777776,0.00810010019526672,seasonal_subannual
23,835.4095117546117,0.00019436103776241463,0.9481937015368584,99.6,0.005050854606127443,seasonal_subannual
24,833.3603227131005,0.0001934087047415698,0.9483871102416,228.25,0.008267393770311667,semiannual
25,830.9353252424523,0.00019228474140393264,0.948579394983004,99.6,0.005784658331627907,seasonal_subannual
26,818.307715843143,0.00018648489920139338,0.9487658798822054,73.03999999999999,0.031237766669497766,seasonal_subannual
27,817.2782108225176,0.00018601596467297034,0.9489518958468783,73.03999999999999,0.016245844830392882,seasonal_subannual
28,784.6908012253272,0.0001714776411790999,0.9491233734880574,121.73333333333333,0.004257565944489196,seasonal_subannual
29,781.2020127879845,0.00016995622845800427,0.9492933297165155,121.73333333333333,0.005245609684888037,seasonal_subannual
30,775.4917262328149,0.00016748067984456748,0.9494608103963601,3.5003194888178912,0.03622709135447199,high_frequency
31,775.2475923736702,0.0001673752466920113,0.9496281856430521,3.5003194888178912,0.036181133199395046,high_frequency
32,764.5575366000033,0.00016279112528809153,0.9497909767683401,140.46153846153845,0.015888223038928458,seasonal_subannual
33,761.7465055583091,0.00016159626514767242,0.9499525730334878,140.46153846153845,0.014495275213308243,seasonal_subannual
34,748.128254904051,0.00015586998453378547,0.9501084430180216,171.1875,0.01070504206403887,semiannual
35,744.2161981800364,0.0001542441191042456,0.9502626871371258,171.1875,0.009615080889425998,semiannual
36,726.8755028982719,0.00014713989537476786,0.9504098270325005,92.84745762711864,0.018889082706396207,seasonal_subannual
37,725.0423618453142,0.00014639867335901295,0.9505562257058595,92.84745762711864,0.01887608353874906,seasonal_subannual
38,676.5057834741734,0.00012745398105502492,0.9506836796869146,421.38461538461536,0.01008355743067304,annual
39,672.3695963316937,0.00012590022660355127,0.9508095799135181,421.38461538461536,0.012080433088122263,annual
40,672.0355816251222,0.00012577517013994348,0.950935355083658,50.72222222222222,0.0066524932008263276,seasonal_subannual
41,670.9316871308804,0.00012536230960294496,0.9510607173932609,50.72222222222222,0.02043974233603299,seasonal_subannual
42,666.7637385166583,0.00012380960094097982,0.9511845269942019,133.60975609756096,0.004569851856820944,seasonal_subannual
43,661.5217299698432,0.00012187050398776811,0.9513063974981897,133.60975609756096,0.00826436680122107,seasonal_subannual
44,652.9342924108342,0.00011872695646228608,0.951425124454652,5.067530064754857,0.020994374407113808,high_frequency
45,652.7430136175763,0.00011865740391234648,0.9515437818585644,5.067530064754857,0.02102796320262381,high_frequency
46,648.4010341712693,0.0001170840605203457,0.9516608659190847,101.44444444444444,0.0015125196977345584,seasonal_subannual
47,646.3463897904276,0.00011634320742767061,0.9517772091265124,36.27814569536424,0.014062192895769272,seasonal_subannual
48,645.2244727912697,0.00011593966486728144,0.9518931487913797,36.27814569536424,0.012514320520174671,seasonal_subannual
49,637.485397826388,0.00011317509310347149,0.9520063238844831,91.3,0.0010137790906690782,seasonal_subannual
50,635.8043472708029,0.00011257899410291631,0.952118902878586,57.0625,0.003355721887481959,seasonal_subannual
51,631.6294187300066,0.00011110537685092003,0.9522300082554369,57.0625,0.0018866590228098414,seasonal_subannual
52,626.5681705459119,0.00010933193537786096,0.9523393401908148,6.127516778523489,0.02371861363675802,high_frequency
53,626.1776679626039,0.00010919569769209423,0.9524485358885069,6.127516778523489,0.023657336214338173,high_frequency
54,620.5875935484468,0.00010725475523516644,0.9525557906437421,45.65,0.007596860211885425,seasonal_subannual
55,620.1605482961838,0.00010710719548570632,0.9526628978392278,45.65,0.007701389756237712,seasonal_subannual
56,598.3329910325083,9.970025688055414e-05,0.9527625980961083,5.058171745152355,0.00982234336188764,high_frequency
57,596.8975848008798,9.922246705237947e-05,0.9528618205631607,5.058171745152355,0.009469381322524645,high_frequency
58,588.8596902536376,9.656817638612877e-05,0.9529583887395469,19.92,0.019222488026964735,subseasonal
59,588.655447206832,9.65011996226715e-05,0.9530548899391695,19.92,0.019243336689327352,subseasonal
60,580.6911392410971,9.390760752010849e-05,0.9531487975466897,210.69230769230768,0.0021931478975218514,semiannual
61,572.224802359805,9.118926882384415e-05,0.9532399868155136,210.69230769230768,0.008414978834991104,semiannual
62,570.1978849907773,9.054439723855411e-05,0.9533305312127521,16.11176470588235,0.010368188631483062,subseasonal
63,568.6087343813865,9.004040317683993e-05,0.953420571615929,16.11176470588235,0.012208386389605575,subseasonal
64,563.8492485664476,8.8539362324502e-05,0.9535091109782534,80.55882352941175,0.00566735041513468,seasonal_subannual
65,558.8003085076501,8.696082519378487e-05,0.9535960718034472,2.404741000877963,0.011476336097832432,high_frequency
66,557.4227885716457,8.653261275812938e-05,0.9536826044162053,2.404741000877963,0.002033094963428334,high_frequency
67,555.0266117561991,8.579026140269367e-05,0.953768394677608,2.404741000877963,0.009170398269722524,high_frequency
68,544.4553055185792,8.255337749970803e-05,0.9538509480551077,9.175879396984925,0.011116636995840168,subseasonal
69,541.0818535527297,8.153354322692004e-05,0.9539324815983347,9.175879396984925,0.004162054606471703,subseasonal
70,539.9397196670187,8.118969898538231e-05,0.9540136712973201,4.642372881355932,0.00983470849799566,high_frequency
71,538.6097437033424,8.079021972509094e-05,0.9540944615170451,4.642372881355932,0.005823288425025094,high_frequency
72,526.9053142842392,7.731709630581944e-05,0.954171778613351,60.19780219780219,0.0005575159447163046,seasonal_subannual
73,523.3856965352834,7.628762196757172e-05,0.9542480662353185,4.96195652173913,0.0014221880297911388,high_frequency
74,521.0395508819788,7.560521616666305e-05,0.9543236714514852,60.19780219780219,0.0003706700142895545,seasonal_subannual
75,520.8440124092328,7.554847976568156e-05,0.9543992199312509,14.805405405405406,0.0014693008767337784,subseasonal
76,518.621159931954,7.490500582793591e-05,0.9544741249370788,4.96195652173913,0.0038524493610881793,high_frequency
77,517.6488688660118,7.462441103298644e-05,0.9545487493481118,14.805405405405406,0.00021308541198049958,subseasonal
78,516.8255658166115,7.43872245889649e-05,0.9546231365727008,2.949919224555735,0.0009134574607032166,high_frequency
79,513.0160229055014,7.329464351335878e-05,0.9546964312162142,2.949919224555735,0.00192684958224226,high_frequency
80,512.540836255732,7.315892648175726e-05,0.9547695901426959,18.444444444444443,0.001153458316830854,subseasonal
81,510.1506953008792,7.247819074397929e-05,0.9548420683334399,18.444444444444443,0.0005610128692455983,subseasonal
82,508.7569110029857,7.208269596953276e-05,0.9549141510294094,66.80487804878048,0.00032672526832790025,seasonal_subannual
83,507.44647714317824,7.171183927550614e-05,0.9549858628686848,66.80487804878048,0.0002354166636240727,seasonal_subannual
84,506.20505173975965,7.136139442262283e-05,0.9550572242631075,2.3123680878007598,0.0009388897740598249,high_frequency
85,504.4615849438728,7.087067642345462e-05,0.9551280949395309,35.34193548387097,0.0005830084484137107,seasonal_subannual
86,501.1192945946631,6.993468566728282e-05,0.9551980296251982,2.3123680878007598,0.00013031762016930376,high_frequency
87,500.3803036213151,6.972857508472659e-05,0.9552677582002829,10.31638418079096,0.0002948069654719397,subseasonal
88,499.6452281227252,6.952385831828853e-05,0.9553372820586011,10.31638418079096,0.0006448275242443134,subseasonal
89,495.5147854226155,6.837913666765072e-05,0.9554056611952688,36.519999999999996,0.00029723851863526886,seasonal_subannual
90,494.4703319170169,6.80911793260696e-05,0.9554737523745949,2.3123680878007598,0.00013321236513593376,high_frequency
91,492.1737505828671,6.7460145377755e-05,0.9555412125199726,2.3123680878007598,0.0002808777972841672,high_frequency
92,489.4560522943396,6.671719577632673e-05,0.9556079297157489,35.11538461538461,0.0003069826603943107,seasonal_subannual
93,486.92438258379934,6.602880270309998e-05,0.955673958518452,3.0016438356164383,0.0001121747522562554,high_frequency
94,486.24344358000695,6.584425598293578e-05,0.9557398027744349,2.1315175097276264,0.00010626383425696589,high_frequency
95,484.8009716458308,6.545417314404926e-05,0.955805256947579,12.59310344827586,0.00015361559137428254,subseasonal
96,479.42682443358336,6.401106265464461e-05,0.9558692680102336,4.0941704035874436,0.00010321007487024435,high_frequency
97,477.8101458921377,6.358008622874083e-05,0.9559328480964624,12.59310344827586,0.00012903844204872428,subseasonal
98,475.86527985326944,6.306355014858764e-05,0.955995911646611,52.67307692307692,0.0001025438155267944,seasonal_subannual
99,473.71359170894976,6.24945390366512e-05,0.9560584061856476,4.0941704035874436,0.0006228713122546504,high_frequency
100,469.5294823585031,6.139543948939714e-05,0.956119801625137,10.61627906976744,0.0001339296733367837,subseasonal
