date,original,annual,seasonal_subannual,semiannual,subseasonal,trend,reconstructed_without_noise,residual
2015-08-15,-0.0701788924125868,-0.03666940056865979,0.2869784014714264,-0.32782824417695167,-0.13153773703641244,0.18433552612350304,-0.024721454187094483,-0.04545743822549232
2015-08-16,0.1165536346313243,-0.03801967215882292,0.13586424550798518,-0.3355104297318914,0.02751957617285604,0.18395918758247087,-0.02618709262740221,0.1427407272587265
2015-08-17,0.1530678544715256,-0.039336954340417875,-0.0094357240217306,-0.3430611359654504,0.2227504812203824,0.18357410956690517,0.014490776459688687,0.1385770780118369
2015-08-18,-0.0966393059391736,-0.04062061388870985,-0.14714338590658424,-0.3504659309785335,0.41817203305884093,0.1831841904143353,0.06312629269934861,-0.1597655986385222
2015-08-19,-0.2202507478143499,-0.04186993283846639,-0.27552450939352086,-0.3577064122952262,0.5674271399693268,0.18279552380770026,0.0751218092498136,-0.2953725570641635
2015-08-20,0.0670635309821717,-0.04308422778208215,-0.39292846505877554,-0.3647643112148397,0.622229055743539,0.18241224343573853,0.0038642951235801637,0.06319923585859154
2015-08-21,-0.0968568471783391,-0.04426292262233962,-0.49784748116118166,-0.3716240998351562,0.5452203484179086,0.182035403763757,-0.18647875143701192,0.08962190425867282
2015-08-22,-0.4924110185678124,-0.04540530167382167,-0.5888169289111707,-0.3782647083115779,0.3249191087245761,0.18166605444512296,-0.5059017757268712,0.013490757159058842
2015-08-23,-0.9369123859258034,-0.04651057457555741,-0.6645382147879307,-0.38466158907042225,-0.014907744406210672,0.18130711753544954,-0.9293110053046716,-0.007601380621131804
2015-08-24,-1.3626246661739128,-0.047577952629878316,-0.7239934351521075,-0.3907891747996858,-0.41490660892023806,0.18096147735268475,-1.3963056941492247,0.03368102797531192
2015-08-25,-1.738144129546761,-0.048606685607948355,-0.7665595855471358,-0.39662211211446236,-0.7909543570387423,0.18063231766409024,-1.8221104226441986,0.08396629309743764
2015-08-26,-2.121473095630774,-0.04959609413392773,-0.7920866052740732,-0.4021364872190913,-1.0546732939333194,0.18032055593022733,-2.118171924630184,-0.0033011710005896866
2015-08-27,-2.2466979945741756,-0.050545550918493796,-0.800969381473793,-0.40730918614018685,-1.138123445802813,0.1800281226051883,-2.2169194417300986,-0.029778552844077044
2015-08-28,-2.0055636810430504,-0.05145456314108263,-0.7941955201300545,-0.41212090227747805,-1.0153030301442383,0.17975448690797907,-2.0933195287848743,0.08775584774182388
2015-08-29,-1.773922883589136,-0.052322796042859256,-0.773351453304582,-0.4165570968360407,-0.7122775450309969,0.17949742922381703,-1.7750114619906618,0.0010885784015257638
2015-08-30,-1.6137984935885523,-0.053149953937777626,-0.7405039010304288,-0.42060411577935025,-0.3012473699430739,0.17925559017962975,-1.3362497505110007,-0.2775487430775516
2015-08-31,-0.9872498872184444,-0.05393574962609892,-0.6980832414355118,-0.42424830147085846,0.11963984101662362,0.17902871365994627,-0.8775987378558991,-0.10965114936254527
2015-09-01,-0.5375841180246693,-0.054680050369034304,-0.6488363217216004,-0.4274810902100089,0.4543627760639672,0.17881525924866973,-0.49781942698800685,-0.03976469103666247
2015-09-02,-0.1354016995155944,-0.05538268265654887,-0.595582895487634,-0.4302925700804118,0.6376547230628666,0.17861550056933012,-0.2649879245923979,0.1295862250768035
2015-09-03,0.0440628399110892,-0.05604346638148132,-0.5410745197141009,-0.43267273027492203,0.6524726213264862,0.1784294147806263,-0.19888868026339174,0.24295152017448093
2015-09-04,-0.0158692956264266,-0.056662150334025496,-0.4878432003402266,-0.43460925827309305,0.5315245682249962,0.178260150473418,-0.26932989024893095,0.25346059462250436
2015-09-05,-0.3914432497484278,-0.057238412787278585,-0.43808162638913656,-0.4360875265763884,0.3421047209339654,0.17811396871828497,-0.4111888761005532,0.0197456263521254
2015-09-06,-0.7385012738358072,-0.057771864629653384,-0.39351554702893576,-0.43709072969053103,0.16018337421649517,0.177995604897777,-0.550199162234848,-0.18830211160095922
2015-09-07,-0.8285231234141941,-0.05826215687276829,-0.355422322068411,-0.4376031732134774,0.04287319159611422,0.1779097251393759,-0.6305047354191666,-0.19801838799502747
2015-09-08,-0.8339676144601235,-0.05870905528788768,-0.3246223528029796,-0.43761289189940755,0.009843141739214073,0.177858259828555,-0.6332428984225057,-0.20072471603761777
2015-09-09,-0.7411968948259858,-0.059112393301389066,-0.3014456177833982,-0.4371100401604945,0.040533203182417064,0.1778413189752053,-0.5792935290876594,-0.16190336573832642
2015-09-10,-0.5100413689530204,-0.059472072843347525,-0.2857426517523492,-0.43608706309769385,0.08698913678811451,0.17785617732550396,-0.5164564735797721,0.006415104626751655
2015-09-11,-0.1293205550228374,-0.05978805538570039,-0.2769424038906562,-0.434538447181598,0.09694961946774663,0.17790060338517139,-0.49641868360503655,0.36709812858219915
2015-09-12,-0.3405358237329895,-0.06006036088852275,-0.2740924794968683,-0.4324608813476225,0.037764025166090245,0.17797078836735156,-0.5508789081995717,0.21034308446658223
2015-09-13,-0.4748880461372647,-0.060288842020287114,-0.27584500571190607,-0.42984557748050245,-0.08777710682407042,0.17806774586011512,-0.6756887861766511,0.20080074003938636
2015-09-14,-0.7748732584699688,-0.06047338725529397,-0.2806474598155541,-0.4266852734883233,-0.24232210505159216,0.17819168246334915,-0.8319365431474144,0.05706328467744559
2015-09-15,-1.3658428040986188,-0.06061384473970801,-0.2868473698076557,-0.42297155382198315,-0.3688100495167813,0.17834696018897556,-0.9608958576971525,-0.40494694640146633
2015-09-16,-1.330147727951978,-0.060709996291483444,-0.2927826223647575,-0.41869418648463946,-0.4143693387750843,0.17853986644066674,-1.008016277475298,-0.3221314504766799
2015-09-17,-0.9633918501958892,-0.060761838907296355,-0.29703028945094295,-0.4138508683147793,-0.3543975694734072,0.17877090027930295,-0.9472696658671229,-0.01612218432876633
2015-09-18,-0.7663044530143162,-0.060769497323698636,-0.298478205183202,-0.40844425946987495,-0.20439405439202563,0.17903786737533042,-0.7930481489934708,0.026743695979154603
2015-09-19,-0.5476889208137048,-0.060733073356244525,-0.2963228530757515,-0.4024769903757117,-0.01519068269788166,0.17933816198881328,-0.5953854375167762,0.0476965167030714
2015-09-20,-0.035913644790814,-0.06065269111631015,-0.29014863036114413,-0.3959532320884953,0.14624337094544557,0.17966849882849392,-0.4208426837920102,0.3849290390011962
