component,singular_value,trajectory_energy_fraction,cumulative_trajectory_energy_fraction,dominant_period_days,dominant_spectral_power,provisional_period_label
26,13.443929896864082,3.937426414354081e-05,0.9878616389658086,7.803418803418802,1.0871234959193465e-05,subseasonal
27,13.441384717548665,3.935935703271664e-05,0.9879009983228413,7.803418803418802,1.0767163300650766e-05,subseasonal
28,13.329490736054275,3.87067837740315e-05,0.9879397051066153,130.42857142857144,1.4482637174969684e-06,seasonal_subannual
29,13.198841709013395,3.7951733093620446e-05,0.987977656839709,684.75,2.6000191904523423e-06,interannual
30,12.870449905972425,3.608672160925114e-05,0.9880137435613182,12.310112359550562,6.925451169631991e-06,subseasonal
31,12.864060387303295,3.605090008811745e-05,0.9880497944614063,12.310112359550562,6.805504899118592e-06,subseasonal
32,12.746670073029827,3.539594095461084e-05,0.9880851904023609,61.55056179775281,1.7648656464366477e-06,seasonal_subannual
33,12.742833058079253,3.537463432122186e-05,0.9881205650366821,61.55056179775281,2.047343172677327e-06,seasonal_subannual
34,12.517916063285057,3.413689704702403e-05,0.9881547019337291,24.026315789473685,4.041111734869351e-06,subseasonal
35,12.489253593542022,3.3980748437281195e-05,0.9881886826821664,6.3920653442240365,6.900988630728151e-06,high_frequency
36,12.483247322417622,3.394807258363051e-05,0.98822263075475,6.3920653442240365,5.408179337782476e-06,high_frequency
37,12.470238832762599,3.3877356520345324e-05,0.9882565081112704,24.026315789473685,3.821599661513148e-06,subseasonal
38,12.39309368503171,3.3459499286176984e-05,0.9882899676105565,16.017543859649123,7.1204319734408005e-06,subseasonal
39,12.378916022968372,3.3382987941627743e-05,0.9883233505984982,16.017543859649123,8.207575948123181e-06,subseasonal
40,12.262409581298082,3.275756475535704e-05,0.9883561081632536,43.13385826771653,1.1329298009022469e-06,seasonal_subannual
41,12.242382352316591,3.2650651425808194e-05,0.9883887588146794,43.13385826771653,5.418382403231444e-07,seasonal_subannual
42,11.951315250364315,3.111654551949834e-05,0.9884198753601988,47.224137931034484,1.684833913237948e-06,seasonal_subannual
43,11.92755550055993,3.0992946330808425e-05,0.9884508683065296,47.224137931034484,1.3816421530560212e-06,seasonal_subannual
44,11.903369922616134,3.086738458384229e-05,0.9884817356911134,88.35483870967742,2.2743596632488773e-07,seasonal_subannual
45,11.898086423021935,3.0839988708485e-05,0.9885125756798219,61.55056179775281,3.6603585596391906e-07,seasonal_subannual
46,11.849858142254593,3.0590478810226e-05,0.9885431661586321,12.227678571428571,4.241159514899222e-06,subseasonal
47,11.839855302291687,3.053885582678841e-05,0.988573705014459,12.227678571428571,4.557722227038233e-06,subseasonal
48,11.480989476327483,2.8715647255988314e-05,0.988602420661715,75.04109589041096,1.2188823171907785e-06,seasonal_subannual
49,11.361017329630169,2.8118646805883983e-05,0.9886305393085209,55.897959183673464,9.693314902077173e-07,seasonal_subannual
50,11.281430084032598,2.7726068031798052e-05,0.9886582653765527,75.04109589041096,8.520540924059706e-07,seasonal_subannual
51,11.251617630860816,2.757972312155142e-05,0.9886858450996742,1095.6,8.632270411894793e-07,trend_or_low_frequency
52,11.231617183728316,2.7481760934302615e-05,0.9887133268606084,7.640167364016736,3.094526700294722e-06,subseasonal
53,11.222062228918293,2.7435022288280275e-05,0.9887407618828967,7.640167364016736,2.320858483182944e-06,subseasonal
54,11.18460108488628,2.72521625066759e-05,0.9887680140454034,14.725806451612904,1.6280964694826213e-06,subseasonal
55,11.181465048914275,2.7236882251305156e-05,0.9887952509276546,14.725806451612904,1.4437893039515605e-06,subseasonal
56,11.16045018712958,2.7134598438234976e-05,0.9888223855260929,8.20059880239521,4.1613777538467334e-07,subseasonal
57,11.144036343286878,2.7054842597168384e-05,0.98884944036869,6.560479041916168,1.0535425770659599e-06,high_frequency
58,11.13066749139953,2.6989969292407018e-05,0.9888764303379824,6.560479041916168,1.2272228373389074e-06,high_frequency
59,11.107791735828098,2.687914368665516e-05,0.9889033094816692,8.20059880239521,2.0637225685773736e-06,subseasonal
60,11.081428129210998,2.6751703374005793e-05,0.9889300611850431,6.560479041916168,9.035566959129836e-07,high_frequency
61,11.048363725732045,2.659229982253892e-05,0.9889566534848656,18.19933554817276,2.4254817087515237e-06,subseasonal
62,11.016282967559244,2.6438093715531107e-05,0.9889830915785811,18.19933554817276,1.71749987467899e-06,subseasonal
63,10.989574394199709,2.6310052745269212e-05,0.9890094016313263,31.848837209302324,2.436559665873244e-06,seasonal_subannual
64,10.937397829467782,2.6060814823903525e-05,0.9890354624461503,31.848837209302324,1.8777638157833708e-06,seasonal_subannual
65,10.89278063313821,2.5848627451578864e-05,0.9890613110736018,7.524725274725274,2.5325184606386585e-06,subseasonal
66,10.869368226511316,2.5737631329196787e-05,0.989087048704931,7.524725274725274,1.663537075064696e-06,subseasonal
67,10.757483199370386,2.521049221756844e-05,0.9891122591971486,12.799065420560748,1.0018792734991605e-06,subseasonal
68,10.747851427486138,2.5165367721484624e-05,0.9891374245648701,12.799065420560748,9.380090865276552e-07,subseasonal
69,10.716646743744526,2.501945253422879e-05,0.9891624440174043,7.1328125,2.1832089313496493e-06,subseasonal
70,10.688603041051785,2.4888680275070266e-05,0.9891873326976793,7.1328125,1.108899710403219e-06,subseasonal
71,10.654828948974048,2.4731641134546065e-05,0.9892120643388139,91.3,1.2385822162613297e-06,seasonal_subannual
72,10.552119473778443,2.425712753656998e-05,0.9892363214663505,17.11875,4.7128771604501457e-07,subseasonal
73,10.536024874092156,2.4183187694794835e-05,0.9892605046540454,88.35483870967742,2.9730475958793224e-07,seasonal_subannual
74,10.503034329331246,2.4031979344659538e-05,0.98928453663339,17.11875,7.773689273113767e-07,subseasonal
75,10.434724938538618,2.3720398617567655e-05,0.9893082570320075,88.35483870967742,2.4952473554216593e-07,seasonal_subannual
76,10.404246631206885,2.3582033346498657e-05,0.989331839065354,11.831533477321813,1.6239109030777012e-06,subseasonal
77,10.362065187285834,2.339120592367461e-05,0.9893552302712777,17.11875,4.02261082618385e-07,subseasonal
78,10.273145893001708,2.299147762512205e-05,0.9893782217489028,11.831533477321813,4.850044637224702e-07,subseasonal
79,10.182127721724509,2.2585881898440266e-05,0.9894008076308012,20.671698113207544,6.911016518901982e-07,subseasonal
80,10.129555291115297,2.2353252852914287e-05,0.9894231608836541,8.778846153846153,2.404636052777966e-07,subseasonal
81,10.078542672007794,2.212867701309564e-05,0.9894452895606672,20.671698113207544,2.2992006719957673e-07,subseasonal
82,10.062118314513306,2.20566123964342e-05,0.9894673461730636,9.08457711442786,1.9413324694679824e-07,subseasonal
83,9.99563373000593,2.1766100989725325e-05,0.9894891122740533,39.128571428571426,1.9376928169080614e-07,seasonal_subannual
84,9.948852159691818,2.1562838325510208e-05,0.9895106751123789,39.128571428571426,1.8288932593720207e-07,seasonal_subannual
85,9.946170124209306,2.1551213968995585e-05,0.9895322263263479,39.128571428571426,3.374908123752267e-07,seasonal_subannual
86,9.90415581669075,2.1369526563088225e-05,0.9895535958529109,9.08457711442786,2.6448638663400657e-07,subseasonal
87,9.858116848503911,2.1171317987310794e-05,0.9895747671708982,12.622119815668201,1.410677896200263e-07,subseasonal
88,9.810371517146804,2.09667386031025e-05,0.9895957339095013,12.622119815668201,2.6787047057079553e-07,subseasonal
89,9.7551210914335,2.0731241056224463e-05,0.9896164651505575,7.372812920592193,5.951467644829434e-07,subseasonal
90,9.732482382905621,2.063513072935706e-05,0.9896371002812868,7.372812920592193,3.844984577673507e-07,subseasonal
91,9.719431864828103,2.057982755362066e-05,0.9896576801088405,8.778846153846153,3.808520053677737e-08,subseasonal
92,9.701355451422357,2.050334910505609e-05,0.9896781834579456,16.75229357798165,1.324652063529592e-07,subseasonal
93,9.637591372935793,2.0234710218347362e-05,0.989698418168164,101.44444444444444,2.4034722829722384e-08,seasonal_subannual
94,9.616545615368453,2.0146433009577663e-05,0.9897185646011736,27.666666666666668,2.0014803212605347e-07,subseasonal
95,9.573261041363429,1.9965480871549654e-05,0.9897385300820452,12.622119815668201,4.457938446321523e-08,subseasonal
96,9.529066483833239,1.9781566761751303e-05,0.9897583116488069,45.65,6.679153979303022e-08,seasonal_subannual
97,9.469719094896034,1.9535933356043466e-05,0.9897778475821629,9.764705882352942,5.1269732529780075e-08,subseasonal
98,9.425253146519168,1.9352898505157816e-05,0.9897972004806681,7.715492957746479,2.2559914382621323e-08,subseasonal
99,9.408281883342303,1.9283266967700515e-05,0.9898164837476358,25.47906976744186,9.146404445605794e-08,subseasonal
100,9.34459924698048,1.902310188591053e-05,0.9898355068495217,6.838951310861423,1.1003003401318839e-07,high_frequency
