date,original,high_frequency,seasonal_subannual,subseasonal,trend,reconstructed_without_noise,residual
2018-01-11,0.0,-0.005581128399430808,-0.007863774119862253,-0.015646923526730964,0.007466025308561428,-0.0216258007374626,0.0216258007374626
2018-01-12,0.0,-0.02832795732686829,-0.005468677404232562,-0.009078651135161393,0.007489634785359066,-0.03538565108090318,0.03538565108090318
2018-01-13,0.0,-0.019181274461760756,-0.003955907131462672,0.008876059990589328,0.00751306997792829,-0.00674805162470581,0.00674805162470581
2018-01-14,0.0,0.0388330092725551,-0.0015792433491942175,0.02086709995527508,0.007536225602371584,0.06565709148100754,-0.06565709148100754
2018-01-15,0.0,-0.0359858460203439,0.0005951985717301522,0.00851242458028519,0.00755902169523304,-0.019319201173095515,0.019319201173095515
2018-01-16,0.0,0.029493290056634123,0.0023794004478340574,-0.008114581944809256,0.00758201123193577,0.03134011979159469,-0.03134011979159469
2018-01-17,0.0,0.020715550440964774,0.0049900008548941005,-0.020780565875468497,0.007605281228206343,0.012530266648596721,-0.012530266648596721
2018-01-18,0.0,-0.026781052597094738,0.006284420824220767,-0.0249850331986745,0.007628648488626116,-0.03785301648292236,0.03785301648292236
2018-01-19,0.0,0.01179772281017824,0.008551183781924283,-0.011756839617863562,0.007651776748117996,0.016243843722356956,-0.016243843722356956
2018-01-20,0.0,-0.05071057417302053,0.009588208447792096,0.013475027378532851,0.007675291068108161,-0.01997204727858742,0.01997204727858742
2018-01-21,0.0,-0.06310970564361743,0.010777648753347961,0.0422219138219092,0.007699434065522426,-0.002410709002837838,0.002410709002837838
2018-01-22,1.0,0.22776185743742267,0.011716152138860198,0.06510756301386054,0.007723714804892002,0.3123092873950354,0.6876907126049646
2018-01-23,0.0,-0.07859726947013146,0.011335883188671462,0.028183594706181044,0.00772896552808799,-0.03134882604719097,0.03134882604719097
2018-01-24,0.0,-0.03835552619021772,0.011679968150053562,-0.011480781129052507,0.0077349050305422565,-0.03042143413867441,0.03042143413867441
2018-01-25,0.0,-0.011123177255786326,0.010403691032383061,-0.03377231812539705,0.007741151183129902,-0.026750653165670414,0.026750653165670414
2018-01-26,0.0,-0.021900075334909477,0.009912881438447709,-0.036941904460249544,0.007747328828679655,-0.04118176952803165,0.04118176952803165
2018-01-27,0.0,-0.0002219416513312741,0.008365574988334503,-0.01703408241281736,0.0077535239528305246,-0.0011369251229836046,0.0011369251229836046
2018-01-28,0.0,0.07265839804739938,0.006699134004764542,0.004188648828616546,0.0077596150447387805,0.09130579592551924,-0.09130579592551924
2018-01-29,0.0,-0.041100921412774494,0.005222834170184749,0.012180323619440428,0.007765088537996672,-0.015932675085152642,0.015932675085152642
2018-01-30,0.0,0.012359538198065817,0.002612791317127947,0.013893695434679573,0.007771529996263369,0.036637554946136706,-0.036637554946136706
2018-01-31,0.0,-0.015896882815859627,0.0010657909758801688,-0.005699197712856955,0.007777847264002892,-0.012752442288833524,0.012752442288833524
2018-02-01,0.0,-0.03472530770553711,-0.0017416750406737936,-0.024213090232317065,0.007783905523227186,-0.052896167455300784,0.052896167455300784
