,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,1.0,0.0021654591189066027,0.0016522971306644162,2.2422686013336073e-06,2.256625799637334e-06,4.846324420466078e-07,4.50297064770226e-07,1.1860369465375085e-07,1.2066439794973822e-07,1.3366650747736624e-07,1.4824558922084267e-07,4.379079911811111e-07,4.1289735243554935e-07,7.55062078047048e-08,2.101184744952254e-07,6.559888997535386e-06,6.525585295294265e-06,8.615461130475576e-08,1.091171694260298e-07,3.25696356041787e-06,4.0109882696440075e-05,3.0345131965421702e-05,3.344384809763978e-06,3.7269304195490787e-06,5.64903302937408e-06,1.4273594233270684e-05,1.2550010820365754e-05,6.551814029991263e-06,1.8343874252989285e-06,3.093368144942816e-06,5.560915318409846e-05,4.489248689812064e-06,1.8451305585088218e-06,1.3593141276527888e-06,6.24364193875164e-06,8.759529948313314e-06,3.008734474827661e-06,1.8154727982564217e-05,2.437847301401872e-05,6.0152026566149226e-05
2,0.0021654591189066027,1.0,0.987725660479496,3.221538196269374e-06,1.1652924481382784e-05,1.6671382192778538e-06,4.618965458634145e-06,3.0587818976431404e-06,1.7307852715071189e-06,4.310569088929706e-06,4.985290597166852e-06,6.898397321031736e-07,2.1199638278582333e-07,2.7514329646005415e-07,9.628761065640863e-07,-5.936076933633982e-06,2.600543297026154e-05,9.60084931767948e-08,7.602445121252298e-07,3.959955900629669e-05,0.0007393891669017877,0.0005684471174429198,2.8742945267135962e-05,3.880697357708047e-05,9.446690143921631e-06,3.841641619832977e-05,3.634540089206033e-05,4.5970499862904556e-05,-8.028301521494401e-06,5.488282691219658e-05,0.002424228646250208,0.00020779015948490013,4.9068345753780314e-05,1.0263018663961423e-05,0.00026305116527589663,0.00043032295065635145,3.7402521754090926e-05,3.7002678766634244e-05,0.000246106288808522,0.0008191357166269872
3,0.0016522971306644162,0.987725660479496,1.0,0.00013823430736331882,9.216052483726256e-05,1.0976092465321462e-05,3.21247891558825e-06,2.0592928405722575e-07,1.7768484337672318e-06,4.375442752451452e-06,2.1200114361711477e-06,1.9200758105334974e-05,1.2581782922513262e-05,1.2013560898096304e-06,4.136297175040497e-06,0.00019984396741867504,0.00011658837118172945,5.946188823623111e-06,5.831587551874959e-06,0.00011987521619872948,0.0015036402954259705,0.0011785637170709864,6.673665453917626e-05,8.051309708790048e-05,0.00012318962890564732,0.0002571315935583549,0.00021002784063321942,0.00010114659035409585,3.608629467204233e-05,4.034297827460754e-05,-0.00011709014625104642,-8.612043361107004e-06,7.658503411469798e-06,1.6160115859112534e-05,-4.0284047535089474e-05,-7.273623578277082e-05,3.957484033986087e-05,0.0003029720948224464,0.0003258761255876282,0.0001548890955921241
4,2.2422686013336073e-06,3.221538196269374e-06,0.00013823430736331882,0.9999999999999998,0.9998218617642282,0.003293409182231227,0.0019101578200378976,0.00010107087212218552,1.2266287413633867e-05,0.00014215119359280994,0.00016940645189097807,0.000275910539108203,0.00014126044548709463,8.127906219243328e-05,0.00010915887819580963,0.013254387498615757,0.012287583206909296,2.8166444927394977e-05,4.128669250818316e-05,0.000128993517083675,0.0019037520880639926,0.0008208068640949755,0.0009869838468710077,0.001114670855589869,0.0006303546716029635,0.0011643228600837277,0.0016029047401585814,0.000819833792544685,0.0005016214990227253,0.0003251541722391051,0.0012332437359892263,0.00010700796977529154,0.00017165450030011333,0.0004960041327846138,0.0005144221244689377,0.00029303732118833223,0.00033665687156446416,0.001152479417152788,0.001202481449996437,0.0010191699605525567
5,2.256625799637334e-06,1.1652924481382784e-05,9.216052483726256e-05,0.9998218617642282,1.0,0.0017881855570378877,0.0004202469807003817,0.0001637121439012049,8.779907985605092e-05,0.00018271884816844396,0.00020507710440408034,0.00024924681188464546,0.00011179201402135784,4.342706589014716e-05,6.750349290719205e-05,0.011728686468432097,0.010872911325707042,2.6089123384065125e-05,4.132538889555226e-05,7.87982862555931e-05,0.0014257356559500209,0.00040382690350484893,0.0012564752085083583,0.0014431467625895288,0.00047963108408325403,0.0007721751310226714,0.0012912230337363815,0.0006858729326566938,0.0005325025964391415,0.000341917361318326,0.001339702328564186,0.00010497784708984932,0.00028241457249205207,0.000838897921499265,0.0007998649657516498,0.00033462093072719176,0.0003954283915069954,0.0006525835716569563,0.0006225439157229377,0.0006824216862629538
6,4.846324420466078e-07,1.6671382192778538e-06,1.0976092465321462e-05,0.003293409182231227,0.0017881855570378877,0.9999999999999999,0.9999145086109386,0.008920924584037287,0.0027339270431613874,0.021911442525726625,0.03052832800793752,0.17160512729205646,0.16008071761189618,0.0019980995199166676,0.0567067542512311,0.0011566784758736313,0.000599545473321442,9.997984542313779e-05,0.00010665299574405991,0.00044178500817255604,0.0010565036230235022,0.0015223792179705703,0.0003762676625454685,0.00032279917173238956,0.0014011854944472439,0.000809749132385739,0.0012055751832393867,0.0005845810134104045,0.0004514115935825512,0.0005117507068227851,0.0011563654703023597,0.00018826938463541184,0.001075129968557835,0.0016750586367884335,0.0017201605664939274,0.0034746022379319678,0.0035116833442618463,0.0003616578345998501,0.00032253631443926375,0.0004144513455728035
7,4.50297064770226e-07,4.618965458634145e-06,3.21247891558825e-06,0.0019101578200378976,0.0004202469807003817,0.9999145086109386,1.0,0.010415633899629037,0.0049334835258239085,0.03052863565607441,0.039128346835737134,0.1739336649493945,0.16248074629119777,0.002302990431446101,0.057608071398154305,0.0005923704637371196,5.6357151136218886e-05,0.00016718198678334625,0.00017331211684585922,0.0005281698228854101,0.0009205930794885837,0.001529674746688658,0.0001792513325007215,8.44787219197055e-05,0.002292899029495708,0.0012227116966009451,0.0017657586077275459,0.0009170160413910165,0.0006467452879497278,0.000796440471517103,0.0006595145483130163,0.00013330420307765536,0.0008445639197696063,0.001185105882106674,0.0011397913198405592,0.0029302243083741447,0.0030445795224623732,0.0002372098378801926,0.0001559649887442951,0.0001815089928983951
8,1.1860369465375085e-07,3.0587818976431404e-06,2.0592928405722575e-07,0.00010107087212218552,0.0001637121439012049,0.008920924584037287,0.010415633899629037,0.9999999999999999,0.9961795686126818,0.042013863265450625,0.03437083041923688,0.014437102386214345,0.028725742410901093,0.011672884659599403,0.010055740590455789,0.0007388159169199287,0.00141249763908091,0.0042180776301977896,0.0035608397596312708,0.017645757340306892,0.01269997743382133,0.013810893174873636,0.001485908893713973,0.00028447646424128146,0.003036217642950713,0.009362271795984055,0.006569137193133589,0.09284447128742783,0.10308099121748905,0.10563723886686578,0.003039485252424002,7.958121993856909e-05,0.0008189430796235787,0.0002251004054811486,0.000857695042950409,0.00042427596846685044,0.0007444033447762393,0.0008564789547967836,0.0003584155904172175,0.00023211959519445235
9,1.2066439794973822e-07,1.7307852715071189e-06,1.7768484337672318e-06,1.2266287413633867e-05,8.779907985605092e-05,0.0027339270431613874,0.0049334835258239085,0.9961795686126818,1.0,0.12672833958595514,0.11909538861386144,0.007325194215119757,0.02322471114750018,0.012612730320399498,0.007176512658809624,0.00019162112075730162,0.0008809533034918419,0.00422327605111955,0.003562804534634453,0.01790248242209782,0.013834044140912664,0.015676343143540914,0.001711408047215364,0.00030135827172889145,0.010020734376020309,0.012635516539730508,0.010985866618834456,0.08904282857091947,0.0970237254036246,0.10040884417421753,0.0031823449536049144,0.00012652975140951513,0.0008197411656542013,0.00017648271730512548,0.000761627191215062,0.00033918605235420973,0.0007137884853774173,0.0007376126920283407,0.0002854249544289569,0.00024298905162808434
10,1.3366650747736624e-07,4.310569088929706e-06,4.375442752451452e-06,0.00014215119359280994,0.00018271884816844396,0.021911442525726625,0.03052863565607441,0.042013863265450625,0.12672833958595514,0.9999999999999999,0.9999008227117491,0.029502354708273,0.050054961889184325,0.03611699557104539,0.025810502704504565,0.00026666108151972843,0.00043721629294776157,0.0004944674764950535,0.0004022168864422501,0.031175336530015876,0.04811669372314576,0.06900710820718106,0.006463789411793107,0.00043704997917940857,0.1648204228192855,0.08503712149132026,0.1096593659715138,0.04682770083636855,0.021254241524222475,0.04001525274046429,0.0053282329374139655,0.0002337325699947741,0.0014339714755490685,0.0005982811807444513,0.0008292057475309023,0.00033296214659858734,0.0014556150752005096,0.0004786030821657123,0.0004410283682194263,0.0003427447106130914
