component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
111,2.7336651599925657,2.7336651599925657,0.00015324521347382048,0.9705253682019515,2.22502030869212,high_frequency,JP-13,incidence_per_100k
112,2.7305645064597117,2.7305645064597117,0.00015289777455207906,0.9706782659765035,19.288732394366196,subseasonal,JP-13,incidence_per_100k
113,2.728015131829614,2.728015131829614,0.00015261240371225449,0.9708308783802158,7.535075653370014,subseasonal,JP-13,incidence_per_100k
114,2.725826370931201,2.725826370931201,0.00015236761177070813,0.9709832459919865,7.535075653370014,subseasonal,JP-13,incidence_per_100k
115,2.722239879788849,2.722239879788849,0.00015196692184299025,0.9711352129138294,2.1315175097276264,high_frequency,JP-13,incidence_per_100k
116,2.7217067398383086,2.7217067398383086,0.0001519074034264772,0.971287120317256,2.1315175097276264,high_frequency,JP-13,incidence_per_100k
117,2.7194057780817853,2.7194057780817853,0.0001516506635131956,0.9714387709807691,2.1315175097276264,high_frequency,JP-13,incidence_per_100k
118,2.717934224205959,2.717934224205959,0.00015148658226902953,0.9715902575630382,23.41025641025641,subseasonal,JP-13,incidence_per_100k
119,2.717555402248531,2.717555402248531,0.0001514443572262848,0.9717417019202644,23.41025641025641,subseasonal,JP-13,incidence_per_100k
120,2.7169502971989066,2.7169502971989066,0.00015137692195506475,0.9718930788422195,3.3463653023824067,high_frequency,JP-13,incidence_per_100k
121,2.7114082766128553,2.7114082766128553,0.0001507599961378747,0.9720438388383574,17.390476190476193,subseasonal,JP-13,incidence_per_100k
122,2.70794921127926,2.70794921127926,0.00015037557890527716,0.9721942144172627,2.024390243902439,high_frequency,JP-13,incidence_per_100k
123,2.6955331980760975,2.6955331980760975,0.00014899978877178712,0.9723432142060345,9.799642218246868,subseasonal,JP-13,incidence_per_100k
124,2.69506041630801,2.69506041630801,0.0001489475258607973,0.9724921617318953,9.799642218246868,subseasonal,JP-13,incidence_per_100k
125,2.6927935945681174,2.6927935945681174,0.00014869707099616155,0.9726408588028915,2.820803295571576,high_frequency,JP-13,incidence_per_100k
126,2.69023396902217,2.69023396902217,0.00014841451838677944,0.9727892733212783,2.820803295571576,high_frequency,JP-13,incidence_per_100k
