,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,1.0,3.773130107822134e-07,4.5161155253402846e-07,6.412607448604236e-07,6.699565784368055e-07,3.462578193884913e-05,5.10574871348525e-05,3.8129415580734616e-06,5.6514117909449605e-06,9.214212152725313e-07,1.479980664721046e-06,0.004001114685669695,0.0032008028939006397,2.3407963134698038e-05,4.908844451597632e-05,2.742482743986176e-05,2.1360865781770477e-06,1.2981133979917433e-05,8.764374814922446e-06,1.0614970699819496e-05,1.059832437672796e-05,2.693829869011012e-06,1.895034961713826e-05,7.499265759109161e-06,6.231576876077964e-06,3.303148241381399e-06,6.222233959746203e-06,2.781113096528236e-05,7.008734333598958e-06,3.609116148903613e-06,4.757955236631323e-05,4.381601249681112e-05,4.102091088493754e-05,6.6419124171516e-06,3.760391666094079e-05,2.6847135128413903e-05,1.739589894193649e-05,2.341656821360766e-05,1.3051961554510759e-05,7.666660609150332e-05
2,3.773130107822134e-07,1.0,0.999997242759999,0.00018831440247139473,0.00019407003897236656,9.512261303504679e-06,1.2559228330925496e-05,3.663496646285172e-06,1.9354767134175382e-05,0.0005000670077392871,0.00045247523450652486,9.14400397254328e-06,5.469896145301842e-06,1.9301818710594965e-05,5.662316161737293e-05,2.734526795197017e-05,1.1638601835984182e-05,8.570302252390462e-06,6.0450350995177644e-05,7.560415472436947e-05,0.0004780372254504673,0.020537978804605575,0.020599414720974783,0.00016671255938845305,0.00016633648294051085,3.074619919265135e-05,3.0084497818554054e-05,2.7061609968598116e-05,2.4497612906599587e-05,6.864747865144377e-05,5.3385994724622575e-05,3.0723549131632964e-05,3.9026536456820435e-05,2.946887017113005e-05,9.882045260134564e-05,7.239357792154948e-05,5.9167112187338064e-05,3.0579261326371485e-05,9.203068535275851e-05,6.903514618758246e-05
3,4.5161155253402846e-07,0.999997242759999,1.0,0.00018798947382931016,0.00019309434872728616,6.414149667686606e-06,9.716480617954231e-06,3.8437922088879696e-05,5.4569133222001816e-05,0.000546774687551136,0.0004977982755534386,1.1386370198075513e-05,7.596207187193908e-06,1.5006615083449683e-05,5.263896782536701e-05,2.437018194370056e-05,1.1271774021288996e-05,1.3902201405414787e-05,6.653637304820858e-05,7.992740543284333e-05,0.0004849596299133681,0.020615436011618932,0.020676277855932262,0.00012449934151255568,0.00012644893679164668,3.1157892907860396e-05,2.8962315291127148e-05,1.772127300688739e-05,1.4757625220837518e-05,5.0028275914481024e-05,3.547341417788278e-05,2.547549447729648e-05,3.619992702495773e-05,3.508059137323384e-05,0.00010120087131812156,7.24519826495528e-05,8.307210486084282e-05,2.450039752567959e-05,0.00011860129336010913,7.308041157918357e-05
4,6.412607448604236e-07,0.00018831440247139473,0.00018798947382931016,1.0,0.9999903752453339,0.00012040864005983124,5.3200917104298806e-05,8.256916758393e-05,0.00011514726261731265,1.3443192708560325e-05,1.2804408076001636e-05,1.410637389461168e-05,3.1574834071656e-05,0.00041832490065401385,0.0004192464349921858,0.00011820343154364012,0.00013613417567881502,4.969793073431351e-05,8.252123196349573e-05,3.546905264904637e-05,5.05380527176795e-05,3.217027554960707e-05,6.781403373608035e-05,2.3522743486857792e-05,1.769514350111768e-05,0.00017382552824052764,9.334379434409685e-05,4.5327371761121184e-05,5.9925263893798875e-05,4.248352485359943e-05,0.00016920589970584963,0.0004070607867129668,0.0005515699687693788,0.00021758339130445833,0.0005526405235844566,0.00014950734850417927,0.00011062916971197864,7.171007348164982e-05,0.00035151964292182137,0.00013054429322136704
5,6.699565784368055e-07,0.00019407003897236656,0.00019309434872728616,0.9999903752453339,1.0,0.00015755916077439747,8.974595257077396e-05,1.81268555252761e-05,5.0444378324201326e-05,1.6083465921076018e-05,1.60042424072216e-05,4.567503053013377e-05,6.86269813923843e-05,0.0005171733515174736,0.000518580675358511,0.00015647699689222452,0.0001810766574317921,5.0109272860294876e-05,0.00012371716853871127,2.604141024718559e-05,9.432906169736454e-05,1.5646278570223826e-05,5.1117091585700014e-05,3.744571203885465e-05,3.433945313185882e-05,0.00013844757512561002,5.9473557709160115e-05,5.862463074513679e-05,7.22940410478242e-05,5.7813795706146836e-05,0.00013793842187199358,0.00030228118832346674,0.0004666483281550295,0.00026232455372700444,0.0005238933012009755,0.00017043774137544054,0.00013590047784685214,0.00011368806942546519,0.0003773003332740776,0.00014261168102177362
6,3.462578193884913e-05,9.512261303504679e-06,6.414149667686606e-06,0.00012040864005983124,0.00015755916077439747,0.9999999999999999,0.9998903842323132,0.00023154335035747588,0.0017275376967693962,0.00048108199394270083,0.0006159648031690384,0.0002064663031993327,0.0002146994671837022,0.0001645591481492648,0.0002046226643685123,0.00022747011635006645,0.00037325617457375213,8.340027230968772e-05,0.0001856032988506685,0.0001150169201328272,0.000310931860443177,0.00012915814705063636,0.0001042497233325619,7.045006986997651e-05,0.0001325045633190326,2.106649932748623e-05,0.00011411529053683897,0.00025877191228138935,0.00013588098693092813,0.0006350015096201105,0.0005612268170223764,0.0008265963472882131,0.00028693142475248235,0.00013784844051928678,0.0009739585732292739,0.00019208596599751244,0.0005757315260675284,0.0005290920568532412,9.466812934994941e-05,0.00019278941470139588
7,5.10574871348525e-05,1.2559228330925496e-05,9.716480617954231e-06,5.3200917104298806e-05,8.974595257077396e-05,0.9998903842323132,0.9999999999999999,0.001561204274194119,0.0030679834009445447,0.0002937938003338811,0.0004291691471947584,0.000245600915388228,0.00023277535122024032,3.236262126254008e-05,6.670254947935141e-05,0.00013718839259925552,0.0002835677333084965,8.091014874836472e-05,0.00017249450771154658,0.00010748390594593993,0.00029215247056871,0.00013236897084018069,0.00010569620410789476,5.223976985743322e-05,0.00011488521915891756,1.0035021664719895e-05,0.0001062470324128622,0.00025226774885866494,0.0001305080516694695,0.0006035440098749586,0.0005364225098803817,0.0008002408303214467,0.00025754650040060945,8.101811210278524e-05,0.0009993599931230961,0.0002444358498428106,0.0006912408535253941,0.0005233063757876267,0.000244629497019224,0.000294156132840306
8,3.8129415580734616e-06,3.663496646285172e-06,3.8437922088879696e-05,8.256916758393e-05,1.81268555252761e-05,0.00023154335035747588,0.001561204274194119,1.0,0.9999802941187852,0.0008568544636680883,0.0006585532834074769,0.00043573478805553284,0.0007379839943081891,8.833427654496955e-05,0.00018607509774891357,0.00010687828104958119,0.00012949690023441966,0.00016192036979836494,0.00010393803246168302,0.00013015424902918887,0.00015209605573175984,0.00010829643706677426,2.334840915112176e-05,0.0002504485659447288,0.00031233297428901927,0.0008032858734978477,0.0003921485442594187,0.0002405388782161818,0.0018986163422907642,0.0039521596637365,0.005925986461899026,0.0017559519282853815,0.003561245890455417,0.014704869776835106,0.04481543858752474,0.03147110070045781,0.10720547768939402,0.0023972342675343686,0.11027755377265878,0.0027549976831256497
9,5.6514117909449605e-06,1.9354767134175382e-05,5.4569133222001816e-05,0.00011514726261731265,5.0444378324201326e-05,0.0017275376967693962,0.0030679834009445447,0.9999802941187852,1.0,0.0011802648324496377,0.000981918164143526,0.0001393472682303783,0.0004283755297003801,6.842184708376399e-05,0.00016312639150274744,4.7489643391592884e-05,7.600217372596487e-05,0.0001338646584385999,9.058721960657608e-05,9.738512130270419e-05,0.000135577595793603,0.00011193274226750965,2.5871771324020744e-05,0.00021698481619466335,0.0002781207073775135,0.0009496230702393927,0.0005274077956792828,0.00019888104211654081,0.0018880707489960563,0.003970824800546826,0.006013246671623885,0.001838565538275786,0.003691141824936915,0.0149935928047638,0.04569470429556007,0.03207032232161803,0.109033470568053,0.002503119948295902,0.1121899684461211,0.002794077736936951
10,9.214212152725313e-07,0.0005000670077392871,0.000546774687551136,1.3443192708560325e-05,1.6083465921076018e-05,0.00048108199394270083,0.0002937938003338811,0.0008568544636680883,0.0011802648324496377,1.0,0.9999961634677117,2.6966630405891404e-05,3.204930482583945e-05,3.386808659628083e-05,7.972802406761347e-05,4.835967416649696e-05,0.00012031510580285742,0.00010315557251860338,0.00011400623760593698,0.00019147893454692414,0.00012630861748606572,0.00019825431577450407,0.0001267853586820025,0.0013557213312580586,0.001456497362022185,8.275490962347327e-05,0.00011539166654114564,0.0001482672624547983,0.00014512443052431664,8.087518795969815e-05,0.00014514581420195378,9.071126594829059e-05,0.00011857021219383588,0.00014138473953589353,0.00012572596594520637,0.00012667872137844642,0.0001913224506865867,0.00014572830228404843,0.0001532296790003509,0.0001935520478819613
