component,singular_value,trajectory_energy_fraction,cumulative_trajectory_energy_fraction,dominant_period_days,dominant_spectral_power,provisional_period_label
1,56290.433856209835,0.8824285885858275,0.8824285885858275,5478.0,1.9135799867561072,trend_or_low_frequency
2,8747.050750737732,0.021307557567173157,0.9037361461530007,365.2,5.070159087287121,annual
3,8721.151243185615,0.021181563501695467,0.9249177096546961,365.2,4.994223308364942,annual
4,4248.708994594509,0.005027179009976048,0.9299448886646722,2739.0,1.0449056636994962,trend_or_low_frequency
5,4090.820114336315,0.004660485307557064,0.9346053739722292,1826.0,1.029583471660763,trend_or_low_frequency
6,3083.375976517089,0.0026476669026701074,0.9372530408748994,1369.5,0.22663430829574704,trend_or_low_frequency
7,2869.420314495512,0.0022929718077291665,0.9395460126826285,182.6,0.5360041336547744,semiannual
8,2816.218601545523,0.0022087324070406626,0.9417547450896692,182.6,0.3253923319740228,semiannual
9,1726.0144302970325,0.0008296582238354395,0.9425844033135046,1095.6,0.0703997338884894,trend_or_low_frequency
10,1603.5723606169317,0.000716122801510897,0.9433005261150155,304.3333333333333,0.10727483971229507,annual
11,1601.7352431450213,0.000714482902820114,0.9440150090178356,304.3333333333333,0.12410247645330742,annual
12,1477.6484660693668,0.0006080686768515236,0.9446230776946871,6.996168582375479,0.10488912113579668,high_frequency
13,1476.6271970943599,0.0006072284403709609,0.9452303061350581,6.996168582375479,0.10475280537952039,high_frequency
14,1329.825022384406,0.0004924922251844154,0.9457227983602425,547.8,0.01847214104290809,interannual
15,1221.7515567999224,0.0004156963201102611,0.9461384946803528,497.99999999999994,0.030311028440123112,interannual
16,1155.7794046131103,0.00037201485352223314,0.946510509533875,497.99999999999994,0.025184359284001867,interannual
17,1101.668530834894,0.0003379965487641806,0.9468485060826393,228.25,0.009029187715557758,semiannual
18,1033.6622319050068,0.0002975552890833967,0.9471460613717226,497.99999999999994,0.0067406919333,interannual
19,938.3846447027853,0.00024522918960263727,0.9473912905613253,913.0,0.00878984559952338,interannual
20,856.8219036803207,0.00020445206352720012,0.9475957426248525,40.577777777777776,0.015235460993775714,seasonal_subannual
21,853.8915255349935,0.00020305598030088306,0.9477987986051534,40.577777777777776,0.04672022251295399,seasonal_subannual
22,848.5943421001642,0.00020054444720433152,0.9479993430523577,40.577777777777776,0.008100411471108604,seasonal_subannual
23,835.4113839720115,0.00019436190891966,0.9481937049612773,99.6,0.0050545715351936905,seasonal_subannual
24,833.3627609819837,0.00019340983650439447,0.9483871147977817,228.25,0.008274260166784828,semiannual
25,830.9372339357082,0.00019228562477716153,0.9485794004225588,99.6,0.005783014661108167,seasonal_subannual
26,818.3117778067436,0.00018648675057524215,0.948765887173134,73.03999999999999,0.031243462145979947,seasonal_subannual
27,817.2836700821362,0.00018601844978225772,0.9489519056229163,73.03999999999999,0.01624386430102054,seasonal_subannual
28,784.6998367300074,0.00017148159024017568,0.9491233872131565,121.73333333333333,0.004268505355149465,seasonal_subannual
29,781.208595888032,0.0001699590928734858,0.94929334630603,121.73333333333333,0.00524296858604911,seasonal_subannual
30,775.5073500216987,0.00016748742836052082,0.9494608337343905,3.5003194888178912,0.036230436783680986,high_frequency
31,775.2603873370225,0.00016738077157939208,0.9496282145059699,3.5003194888178912,0.03618722690395772,high_frequency
32,764.5766948878547,0.0001627992838325151,0.9497910137898025,140.46153846153845,0.01589116477101591,seasonal_subannual
33,761.7525024361761,0.0001615988095029752,0.9499526125993054,140.46153846153845,0.014506191032484761,seasonal_subannual
34,748.1561297298064,0.00015588160000098422,0.9501084941993064,171.1875,0.010715719150398666,semiannual
35,744.2409729744852,0.0001542543887811522,0.9502627485880876,171.1875,0.009618846749971752,semiannual
36,726.9062448480862,0.0001471523416958099,0.9504099009297834,92.84745762711864,0.018885767071906173,seasonal_subannual
37,725.089464960293,0.00014641769585453678,0.9505563186256379,92.84745762711864,0.01888116188566976,seasonal_subannual
38,676.6589060460948,0.00012751168430169326,0.9506838303099396,421.38461538461536,0.009819410367252911,annual
39,672.5423391238819,0.00012596492658568698,0.9508097952365253,421.38461538461536,0.012348635056519005,annual
40,672.2979076347862,0.00012587338082684012,0.9509356686173521,50.72222222222222,0.0065567861535636585,seasonal_subannual
41,671.187819373136,0.00012545804351754347,0.9510611266608696,50.72222222222222,0.020781553049600932,seasonal_subannual
42,666.8647246002085,0.00012384710746036608,0.95118497376833,133.60975609756096,0.004583495151411408,seasonal_subannual
43,662.0453515021658,0.00012206351133085457,0.9513070372796608,133.60975609756096,0.008530797076745271,seasonal_subannual
44,653.0418766987129,0.00011876608507761795,0.9514258033647385,5.067530064754857,0.020982764451381294,high_frequency
45,653.0296107624655,0.00011876162360707909,0.9515445649883456,5.067530064754857,0.020967394970932328,high_frequency
46,648.6059061149407,0.00011715806110748156,0.9516617230494531,101.44444444444444,0.0015106303028647966,seasonal_subannual
47,646.7615788425103,0.00011649272459450603,0.9517782157740475,36.27814569536424,0.01401164295925884,seasonal_subannual
48,645.3706007816722,0.00011599218596476885,0.9518942079600123,36.27814569536424,0.012632118989437809,seasonal_subannual
49,638.076201551747,0.00011338496536351761,0.9520075929253758,91.3,0.001021016831637612,seasonal_subannual
50,636.2008960025164,0.00011271946806907452,0.952120312393445,57.0625,0.0033763829439051483,seasonal_subannual
51,631.9739463240987,0.00011122661663743883,0.9522315390100824,57.0625,0.001953836906539813,seasonal_subannual
52,626.9350231884348,0.00010945999949927501,0.9523409990095817,6.127516778523489,0.023948991255721145,high_frequency
53,626.5552516773809,0.00010932742691284606,0.9524503264364945,6.127516778523489,0.023906707267225887,high_frequency
54,621.2184877613582,0.00010747293813210962,0.9525577993746266,45.65,0.007424750321790487,seasonal_subannual
55,620.8768994031834,0.00010735477870201727,0.9526651541533286,45.65,0.008248924543054585,seasonal_subannual
56,599.4118843816341,0.00010006013315434352,0.952765214286483,5.058171745152355,0.010045076283582761,high_frequency
57,599.2473090683231,0.00010000519541442363,0.9528652194818974,5.058171745152355,0.010002346072745284,high_frequency
58,589.7131182490357,9.684828965388086e-05,0.9529620677715512,19.92,0.019540066889073934,subseasonal
59,589.3349150890548,9.672410525793109e-05,0.9530587918768092,19.92,0.019230736520940154,subseasonal
60,582.8446902522209,9.460543055697697e-05,0.9531533973073661,210.69230769230768,0.0018434907434536553,semiannual
61,574.4469590079154,9.189888607679568e-05,0.9532452961934429,210.69230769230768,0.003327965051886261,semiannual
62,573.1635781374162,9.148871931257211e-05,0.9533367849127554,16.11176470588235,0.006199475733417007,subseasonal
63,572.8311758941184,9.138263358641926e-05,0.9534281675463419,16.11176470588235,0.012622767693388711,subseasonal
64,567.090684357074,8.956027204747706e-05,0.9535177278183893,80.55882352941175,0.006324575115729778,seasonal_subannual
65,561.9945205873695,8.79578368693419e-05,0.9536056856552586,210.69230769230768,0.0031500937052074446,semiannual
66,561.5401581004324,8.78156696963397e-05,0.9536935013249549,2.404741000877963,0.015990619975775174,high_frequency
67,560.910096029058,8.761871750508555e-05,0.95378112004246,2.404741000877963,0.01883911138892205,high_frequency
68,547.619225377862,8.351562796771123e-05,0.9538646356704277,9.175879396984925,0.012737612386799732,subseasonal
69,546.6683950432931,8.322586365783244e-05,0.9539478615340855,9.175879396984925,0.011595621682979698,subseasonal
70,543.5061269970414,8.226578882448268e-05,0.95403012732291,4.642372881355932,0.013070658284888391,high_frequency
71,543.3034425910832,8.220444311860634e-05,0.9541123317660286,4.642372881355932,0.013863399021141965,high_frequency
72,531.1612021397723,7.857114247058263e-05,0.9541909029084992,14.805405405405406,0.004130404841835068,subseasonal
73,530.7889469522744,7.846105059604358e-05,0.9542693639590952,14.805405405405406,0.010228152720626854,subseasonal
74,529.4265346207529,7.805878481994008e-05,0.9543474227439152,14.805405405405406,0.00125234294617596,subseasonal
75,527.1036705778873,7.737532012313462e-05,0.9544247980640382,4.96195652173913,0.009972966584754134,high_frequency
76,525.7951368449549,7.699162883854745e-05,0.9545017896928768,4.96195652173913,0.009890923397003776,high_frequency
77,524.7114413966405,7.667458712736648e-05,0.9545784642800041,60.19780219780219,0.0010123311598690319,seasonal_subannual
78,521.6716008368735,7.578875408462254e-05,0.9546542530340888,66.80487804878048,0.0005460986963837096,seasonal_subannual
79,519.5430485724773,7.517154122514203e-05,0.954729424575314,18.444444444444443,0.002778823561073418,subseasonal
80,518.7521003712405,7.49428343366425e-05,0.9548043674096506,18.444444444444443,0.0021412341829542283,subseasonal
